Date,High,Low,Open,Close,Volume,Adj Close
2020-01-29,807.2000122070312,793.5499877929688,796.9000244140625,804.1500244140625,2565136.0,772.2521362304688
2020-01-30,807.9500122070312,784.0,805.5999755859375,791.3499755859375,2493688.0,759.9598388671875
2020-01-31,802.5,783.0,796.8499755859375,796.5999755859375,3081521.0,765.0015869140625
2020-02-03,818.7000122070312,790.5,808.0,793.1500244140625,3383074.0,761.6884765625
2020-02-04,813.0,794.2999877929688,794.2999877929688,811.0999755859375,1779834.0,778.9264526367188
2020-02-05,816.0,807.0,810.0,814.0499877929688,1613898.0,781.7593994140625
2020-02-06,825.9500122070312,810.0499877929688,812.7000122070312,817.7000122070312,1553656.0,785.2646484375
2020-02-07,825.4500122070312,814.25,817.7000122070312,824.4500122070312,1397438.0,791.7468872070312
2020-02-10,827.0999755859375,811.5,827.0,813.6500244140625,1098971.0,781.3753051757812
2020-02-11,821.8499755859375,811.0499877929688,813.0,819.9500122070312,1143705.0,787.4254760742188
2020-02-12,826.4500122070312,816.7999877929688,820.0,821.5,1394424.0,788.9139404296875
2020-02-13,830.0,814.3499755859375,822.7999877929688,828.0,1737974.0,795.1561279296875
2020-02-14,838.0,825.0499877929688,827.0,834.1500244140625,2143044.0,801.0621337890625
2020-02-17,837.0,827.4500122070312,835.9500122070312,833.25,793328.0,800.1978149414062
2020-02-18,840.0,825.3499755859375,825.3499755859375,838.7999877929688,1507814.0,805.5276489257812
2020-02-19,844.8499755859375,836.0499877929688,839.0,840.9000244140625,881874.0,807.54443359375
2020-02-20,845.9000244140625,826.9500122070312,840.1500244140625,829.5999755859375,1066232.0,796.692626953125
2020-02-24,843.9000244140625,815.75,828.9500122070312,820.0999755859375,2917544.0,787.5694580078125
2020-02-25,826.7999877929688,809.0499877929688,822.0,822.0999755859375,2479975.0,789.4901123046875
2020-02-26,825.5,808.2000122070312,820.0,811.4500122070312,2212784.0,779.2625732421875
2020-02-27,819.7000122070312,800.2000122070312,807.0,809.1500244140625,1907768.0,777.0538330078125
2020-02-28,808.0,732.0499877929688,789.7999877929688,744.4000244140625,5959364.0,714.8722534179688
2020-03-02,754.4500122070312,734.4000244140625,742.0,744.5499877929688,3784522.0,724.7523193359375
2020-03-03,757.6500244140625,742.0999755859375,750.0,752.2999877929688,2168900.0,732.2962646484375
2020-03-04,774.8499755859375,748.0,754.0,771.2999877929688,2685540.0,750.791015625
2020-03-05,784.0,752.3499755859375,769.9500122070312,756.0999755859375,2126955.0,735.9951782226562
2020-03-06,749.75,731.4000244140625,746.0999755859375,740.4000244140625,2004893.0,720.7127075195312
2020-03-09,730.0,696.5499877929688,715.0,704.7999877929688,3429034.0,686.0592651367188
2020-03-11,713.9000244140625,666.0,681.0,708.5499877929688,4626185.0,689.7095336914062
2020-03-12,690.0,637.0999755859375,676.0,649.8499755859375,3796919.0,632.5703735351562
2020-03-13,670.0,525.9000244140625,603.25,655.9500122070312,4553639.0,638.5081787109375
2020-03-16,634.7999877929688,591.0,634.7999877929688,603.4000244140625,6499354.0,587.3555297851562
2020-03-17,617.9500122070312,583.2999877929688,600.0,595.4500122070312,3333465.0,579.616943359375
2020-03-18,611.25,570.6500244140625,600.0,579.6500244140625,3548257.0,564.237060546875
2020-03-19,577.6500244140625,523.0,549.6500244140625,530.0,4931298.0,515.9072265625
2020-03-20,595.4500122070312,525.0999755859375,525.0999755859375,576.3499755859375,6315992.0,561.0247802734375
2020-03-23,542.0,471.3999938964844,540.0,487.20001220703125,2912669.0,474.24530029296875
2020-03-24,533.9500122070312,487.0,487.0,503.5,4082147.0,490.11187744140625
2020-03-25,542.8499755859375,507.04998779296875,509.0,526.7000122070312,3664272.0,512.6950073242188
2020-03-26,564.9000244140625,513.0,539.3499755859375,515.2000122070312,5979874.0,501.50079345703125
2020-03-27,538.7999877929688,498.0,525.0,504.1000061035156,4672139.0,490.6959228515625
2020-03-30,532.3499755859375,485.6499938964844,494.0,526.7999877929688,4138337.0,512.7923583984375
2020-03-31,575.25,527.8499755859375,537.0,565.5,3652911.0,550.4632568359375
2020-04-01,560.2999877929688,510.0,560.0,511.20001220703125,4114437.0,497.6071472167969
2020-04-03,533.1500244140625,510.1000061035156,513.75,520.9000244140625,5826085.0,507.04925537109375
2020-04-07,557.6500244140625,535.75,536.5,549.8499755859375,3531972.0,535.2294311523438
2020-04-08,569.7999877929688,537.0,539.9500122070312,558.9000244140625,4113059.0,544.038818359375
2020-04-09,582.7000122070312,537.5499877929688,570.0,545.25,5917001.0,530.7517700195312
2020-04-13,551.0,521.75,551.0,526.8499755859375,3822640.0,512.8410034179688
2020-04-15,548.5999755859375,528.0,528.0,538.6500244140625,6316254.0,524.3272705078125
2020-04-16,530.0,508.3500061035156,527.0,517.6500244140625,7001494.0,503.8856201171875
2020-04-17,532.0,500.0,529.0999755859375,509.8500061035156,10839705.0,496.29302978515625
2020-04-20,531.9000244140625,512.0,517.9500122070312,524.8499755859375,4549088.0,510.8941345214844
2020-04-21,520.0,505.8999938964844,511.0,512.9500122070312,2950307.0,499.31060791015625
2020-04-22,521.9000244140625,507.04998779296875,512.0,518.2999877929688,2268496.0,504.518310546875
2020-04-23,527.8499755859375,509.29998779296875,519.0,523.7000122070312,6094748.0,509.7747497558594
2020-04-24,532.5999755859375,502.1000061035156,522.0,503.45001220703125,4817852.0,490.0632019042969
2020-04-27,519.0,506.5,511.70001220703125,511.70001220703125,4032316.0,498.0938720703125
2020-04-28,528.5,515.5499877929688,518.0,520.4000244140625,4972775.0,506.5625305175781
2020-04-29,536.9000244140625,522.0999755859375,525.9500122070312,528.7000122070312,6361689.0,514.641845703125
2020-04-30,552.9000244140625,532.3499755859375,541.0,546.25,8931956.0,531.7251586914062
2020-05-04,519.75,498.0,515.0,502.45001220703125,14814506.0,489.0898132324219
2020-05-05,514.0,498.20001220703125,506.0,499.95001220703125,5717678.0,486.6562805175781
2020-05-06,509.1000061035156,490.0,503.75,506.8500061035156,3781531.0,493.3727722167969
2020-05-07,525.8499755859375,506.3500061035156,508.0,516.3499755859375,6799899.0,502.62017822265625
2020-05-08,538.5999755859375,519.2000122070312,526.9000244140625,536.2000122070312,6016020.0,521.9423828125
2020-05-11,543.7999877929688,527.2000122070312,541.5,530.2000122070312,4272574.0,516.1019287109375
2020-05-12,539.5,525.0,525.0,533.25,5691969.0,519.07080078125
2020-05-13,549.75,531.4000244140625,542.0,544.75,3296409.0,530.2650146484375
2020-05-14,535.0,513.9500122070312,532.4000244140625,515.7000122070312,6148398.0,501.98748779296875
2020-05-15,520.0,507.3999938964844,520.0,510.54998779296875,3628530.0,496.9743957519531
2020-05-18,515.0,501.5,511.5,504.04998779296875,3283979.0,490.6472473144531
2020-05-19,519.7000122070312,503.29998779296875,510.0,512.5999755859375,3041594.0,498.9698791503906
2020-05-20,524.7999877929688,510.70001220703125,515.0,519.2000122070312,2772920.0,505.3944091796875
2020-05-21,521.5,510.04998779296875,519.9500122070312,520.0499877929688,2540109.0,506.2217712402344
2020-05-22,531.0,515.0999755859375,517.0999755859375,529.6500244140625,4254552.0,515.5665893554688
2020-05-26,540.75,518.8499755859375,533.0,520.4500122070312,2719781.0,506.6111755371094
2020-05-27,526.0,512.0499877929688,521.6500244140625,523.75,2265885.0,509.82342529296875
2020-05-28,531.8499755859375,517.1500244140625,528.0,529.7000122070312,3387672.0,515.615234375
2020-05-29,535.6500244140625,524.4500122070312,529.9000244140625,530.4500122070312,4081245.0,516.3452758789062
2020-06-01,554.7999877929688,537.0499877929688,538.5,543.5499877929688,4913055.0,529.096923828125
2020-06-02,548.3499755859375,538.0,543.5999755859375,547.5,3878973.0,532.94189453125
2020-06-03,565.5,550.0,554.0,553.25,4942023.0,538.5390014648438
2020-06-04,585.0,555.6500244140625,557.0,582.0999755859375,10915145.0,566.6218872070312
2020-06-05,593.5499877929688,575.0,588.0,579.8499755859375,6207096.0,564.4317016601562
2020-06-08,599.4500122070312,580.0999755859375,585.7999877929688,590.0,4791151.0,574.3118286132812
2020-06-09,605.3499755859375,585.0,594.0,586.2000122070312,5665593.0,570.6128540039062
2020-06-10,596.9000244140625,582.5,591.5,590.5,3438670.0,574.7985229492188
2020-06-11,591.0,564.75,591.0,571.8499755859375,3378322.0,556.6444091796875
2020-06-12,561.9000244140625,550.0,550.0,554.7000122070312,3603893.0,539.9505004882812
2020-06-15,560.5,543.4000244140625,557.0,548.7999877929688,3944724.0,534.2073364257812
2020-06-16,556.9500122070312,531.1500244140625,556.9500122070312,533.2999877929688,4262594.0,519.1195068359375
2020-06-17,545.0,528.4000244140625,531.0,535.5499877929688,6139224.0,521.3096923828125
2020-06-18,540.0,531.0,535.0499877929688,535.9000244140625,2658663.0,521.650390625
2020-06-19,542.9500122070312,531.9000244140625,538.5,538.8499755859375,5570067.0,524.5219116210938
2020-06-22,553.25,538.2999877929688,541.9000244140625,548.5,4352621.0,533.9153442382812
2020-06-23,560.0999755859375,544.5499877929688,548.0,558.7999877929688,4438315.0,543.94140625
2020-06-24,566.0,554.4000244140625,558.7999877929688,560.9500122070312,3500477.0,546.0342407226562
2020-06-25,565.5999755859375,552.0499877929688,558.0,554.1500244140625,2386979.0,539.4151000976562
2020-06-26,574.9500122070312,552.5999755859375,555.5,560.8499755859375,5288935.0,545.9369506835938
2020-06-29,558.9000244140625,539.2000122070312,558.9000244140625,541.5499877929688,3304988.0,527.1500854492188
2020-06-30,548.9000244140625,541.5499877929688,547.0,543.4000244140625,2356985.0,528.950927734375
2020-07-01,547.3499755859375,536.0499877929688,544.0,545.9000244140625,3662491.0,531.3844604492188
2020-07-02,562.5,542.5,549.9000244140625,560.8499755859375,5966748.0,545.9369506835938
2020-07-03,572.25,561.0499877929688,565.9000244140625,567.2000122070312,4007490.0,552.1181030273438
2020-07-06,588.0,573.0499877929688,574.9500122070312,581.5499877929688,4909636.0,566.0864868164062
2020-07-07,592.5,577.0999755859375,583.8499755859375,586.8499755859375,5126702.0,571.2455444335938
2020-07-08,593.9000244140625,576.0999755859375,589.9500122070312,583.4500122070312,3391014.0,567.93603515625
2020-07-09,587.7000122070312,572.0499877929688,583.4500122070312,577.2999877929688,2498146.0,561.9495239257812
2020-07-10,572.0,561.3499755859375,572.0,569.0,3959401.0,553.8701782226562
2020-07-13,601.7999877929688,570.5,571.9500122070312,600.0499877929688,11008252.0,584.0946044921875
2020-07-14,603.7999877929688,592.5499877929688,594.9500122070312,598.2999877929688,5525588.0,582.39111328125
2020-07-15,630.0,602.0,604.0,615.2999877929688,11907668.0,598.9390869140625
2020-07-16,638.9500122070312,588.0999755859375,627.0,599.4000244140625,13009798.0,583.4619140625
2020-07-17,604.3499755859375,590.2000122070312,604.3499755859375,599.7000122070312,3307397.0,583.75390625
2020-07-20,625.9500122070312,598.5,603.8499755859375,622.8499755859375,5461610.0,606.2882690429688
2020-07-21,631.7999877929688,615.3499755859375,630.0,620.7000122070312,4218944.0,604.1954956054688
2020-07-22,626.4500122070312,611.5499877929688,618.0,617.9500122070312,2879564.0,601.5186157226562
2020-07-23,634.5999755859375,607.0,612.9500122070312,632.4500122070312,5038587.0,620.6549682617188
2020-07-24,655.4000244140625,625.25,632.5,652.5999755859375,12276883.0,640.4291381835938
2020-07-27,671.75,642.7999877929688,657.0,664.5499877929688,11521949.0,652.1563110351562
2020-07-28,702.75,667.0,670.0,684.3499755859375,23296517.0,671.5870361328125
2020-07-29,695.25,671.0,686.9500122070312,676.4000244140625,5436716.0,663.7853393554688
2020-07-30,687.3499755859375,669.5499877929688,680.0,674.75,5126995.0,662.1660766601562
2020-07-31,685.4500122070312,673.5,678.4500122070312,681.6500244140625,3114793.0,668.9374389648438
2020-08-03,686.9500122070312,669.5499877929688,685.9500122070312,673.5999755859375,3092967.0,661.0374755859375
2020-08-04,676.6500244140625,650.2000122070312,675.0,652.6500244140625,5559046.0,640.478271484375
2020-08-05,661.5,642.5499877929688,655.0,648.5499877929688,5139353.0,636.4547119140625
2020-08-06,666.8499755859375,649.1500244140625,656.0,660.3499755859375,8644001.0,648.0346069335938
2020-08-07,668.0,654.4000244140625,657.75,662.4500122070312,3823897.0,650.095458984375
2020-08-10,687.3499755859375,662.7000122070312,668.0,681.8499755859375,5362182.0,669.1336669921875
2020-08-11,693.9500122070312,672.0999755859375,690.0999755859375,674.7999877929688,4331864.0,662.2151489257812
2020-08-12,694.0,672.6500244140625,675.0,692.0499877929688,4355435.0,679.1434326171875
2020-08-13,705.7999877929688,684.2999877929688,695.9000244140625,697.0499877929688,7108877.0,684.0501708984375
2020-08-14,711.0,692.0,692.0,695.9000244140625,6476545.0,682.921630859375
2020-08-17,724.4000244140625,698.6500244140625,704.7999877929688,721.0499877929688,7657241.0,707.6026000976562
2020-08-18,728.0,710.2000122070312,725.0,713.0499877929688,4752247.0,699.7517700195312
2020-08-19,729.0,709.0,715.0,726.7000122070312,6506907.0,713.147216796875
2020-08-20,732.0,716.2000122070312,720.0,726.4000244140625,6610632.0,712.8528442382812
2020-08-21,736.6500244140625,730.0,731.0,732.5999755859375,4207706.0,718.9371337890625
2020-08-24,734.9500122070312,719.25,734.9500122070312,722.5,2385907.0,709.0255737304688
2020-08-25,740.3499755859375,714.3499755859375,727.0,738.5999755859375,4585917.0,724.8252563476562
2020-08-26,741.0,727.0,740.9500122070312,732.8499755859375,3157074.0,719.1824951171875
2020-08-27,746.3499755859375,732.4500122070312,735.0,735.5999755859375,3207076.0,721.8812255859375
2020-08-28,758.3499755859375,740.0,741.0,752.3499755859375,4223327.0,738.31884765625
2020-08-31,774.7000122070312,732.0999755859375,759.7000122070312,741.0,7224350.0,727.1805419921875
2020-09-01,752.5999755859375,722.7000122070312,739.0,727.8499755859375,3563888.0,714.2757568359375
2020-09-02,745.75,728.1500244140625,730.1500244140625,735.2000122070312,3467486.0,721.4887084960938
2020-09-03,762.0,733.0999755859375,739.9500122070312,759.5499877929688,4606227.0,745.3845825195312
2020-09-04,758.4000244140625,743.5499877929688,747.0,748.2000122070312,2954845.0,734.2462768554688
2020-09-07,751.9000244140625,734.0499877929688,749.7000122070312,747.0999755859375,3367905.0,733.166748046875
2020-09-08,769.0,745.0,748.5,752.25,5237241.0,738.220703125
2020-09-09,759.9500122070312,744.7000122070312,751.9500122070312,753.3499755859375,3038259.0,739.3001708984375
2020-09-10,758.4000244140625,739.2999877929688,756.6500244140625,750.0,3737568.0,736.0126953125
2020-09-11,770.5999755859375,747.5,749.4000244140625,765.1500244140625,4917946.0,750.8801879882812
2020-09-14,796.5999755859375,770.0,770.1500244140625,790.75,9021887.0,776.002685546875
2020-09-15,803.0999755859375,775.0,790.75,791.1500244140625,6339704.0,776.395263671875
2020-09-16,794.25,784.0,792.0,792.0,4279003.0,777.2293701171875
2020-09-17,811.4500122070312,781.2999877929688,788.0,786.9500122070312,7591219.0,772.2735595703125
2020-09-18,808.7999877929688,788.0,793.0,804.6500244140625,6281494.0,789.6434936523438
2020-09-21,830.0,784.2999877929688,807.0,787.25,10789179.0,772.5679931640625
2020-09-22,811.0,772.0,793.0,800.4500122070312,9053623.0,785.5217895507812
2020-09-23,812.4500122070312,783.0999755859375,812.4500122070312,793.0499877929688,6091530.0,778.2598266601562
2020-09-24,787.9500122070312,747.5499877929688,787.9500122070312,751.8499755859375,5929066.0,737.8281860351562
2020-09-25,777.3499755859375,748.6500244140625,755.0499877929688,772.3499755859375,6986586.0,757.9458618164062
2020-09-28,784.4000244140625,772.0,779.3499755859375,779.4000244140625,3604366.0,764.8643798828125
2020-09-29,790.0,764.0,785.0,768.1500244140625,7041805.0,753.82421875
2020-09-30,794.7999877929688,765.6500244140625,773.0,791.75,5433474.0,776.9840698242188
2020-10-01,825.3499755859375,797.8499755859375,798.2000122070312,822.5,10104719.0,807.1605834960938
2020-10-05,850.9500122070312,821.8499755859375,822.5499877929688,841.25,8551125.0,825.5609130859375
2020-10-06,854.9500122070312,832.5,854.9500122070312,847.4000244140625,4902535.0,831.59619140625
2020-10-07,848.1500244140625,837.25,847.0,846.3499755859375,3943817.0,830.5657348632812
2020-10-08,887.5499877929688,857.6500244140625,862.0,860.2999877929688,11398839.0,844.255615234375
2020-10-09,862.4500122070312,845.25,860.5,854.1500244140625,5306496.0,838.2203369140625
2020-10-12,864.7999877929688,848.4000244140625,861.0,856.9000244140625,3343240.0,840.9190673828125
2020-10-13,879.9000244140625,851.0,856.9000244140625,868.2000122070312,7327471.0,852.00830078125
2020-10-14,873.7999877929688,845.5999755859375,869.0,848.8499755859375,5346616.0,833.0191040039062
2020-10-15,858.3499755859375,806.7000122070312,853.0,812.4000244140625,8893099.0,797.2489624023438
2020-10-16,828.2999877929688,798.7999877929688,813.2000122070312,822.75,7978964.0,807.4058837890625
2020-10-19,836.5999755859375,817.5999755859375,828.0,824.1500244140625,4558879.0,808.7798461914062
2020-10-20,852.9000244140625,819.5999755859375,820.5999755859375,849.8499755859375,7382532.0,834.00048828125
2020-10-21,857.2000122070312,833.9500122070312,851.0999755859375,845.9000244140625,4818496.0,830.1242065429688
2020-10-22,853.9000244140625,828.7999877929688,844.8499755859375,837.4500122070312,3962610.0,821.831787109375
2020-10-23,857.4500122070312,833.5499877929688,840.0,848.25,7356677.0,832.4303588867188
2020-10-26,854.7000122070312,814.0,830.0,819.25,9770648.0,803.97119140625
2020-10-27,833.75,816.0,826.4000244140625,828.6500244140625,5479538.0,813.1959228515625
2020-10-28,836.4500122070312,801.0,830.0,804.2999877929688,6829067.0,789.2999877929688
2020-10-29,809.4000244140625,781.8499755859375,790.0,804.25,6477299.0,804.25
2020-10-30,818.6500244140625,802.7000122070312,806.7000122070312,813.2999877929688,6189261.0,813.2999877929688
2020-11-02,824.7999877929688,809.4000244140625,821.4000244140625,814.6500244140625,4433983.0,814.6500244140625
2020-11-03,825.0,804.2999877929688,821.0,808.0999755859375,4599741.0,808.0999755859375
2020-11-04,836.0,812.5999755859375,816.0,826.8499755859375,5017595.0,826.8499755859375
2020-11-05,849.7000122070312,833.75,836.0,840.7000122070312,4269675.0,840.7000122070312
2020-11-06,854.0,824.0999755859375,835.0,851.1500244140625,4123331.0,851.1500244140625
2020-11-09,877.0,855.25,859.0,872.75,4297119.0,872.75
2020-11-10,872.0,819.0999755859375,872.0,821.2999877929688,6889383.0,821.2999877929688
2020-11-11,840.6500244140625,812.4500122070312,820.0,837.5,5387431.0,837.5
2020-11-12,848.0,834.5499877929688,837.0,843.25,3150886.0,843.25
2020-11-13,845.7000122070312,833.3499755859375,838.0,838.8499755859375,2839192.0,838.8499755859375
2020-11-17,856.5,830.9000244140625,848.5499877929688,845.25,3635434.0,845.25
2020-11-18,844.9000244140625,830.1500244140625,844.0,836.0999755859375,2772377.0,836.0999755859375
2020-11-19,849.0,820.0,833.0,822.9000244140625,5593368.0,822.9000244140625
2020-11-20,844.9500122070312,826.4000244140625,829.0,837.5499877929688,6063818.0,837.5499877929688
2020-11-23,869.4000244140625,836.75,838.0,865.75,6251814.0,865.75
2020-11-24,890.0,864.2999877929688,870.0,877.6500244140625,7068121.0,877.6500244140625
2020-11-25,880.0,855.25,875.0,862.25,4445185.0,862.25
2020-11-26,867.9500122070312,846.7000122070312,866.5,857.0499877929688,5169423.0,857.0499877929688
2020-11-27,885.9500122070312,855.2999877929688,864.0,876.8499755859375,16482729.0,876.8499755859375
2020-12-01,914.1500244140625,871.6500244140625,900.0,907.2999877929688,5821698.0,907.2999877929688
2020-12-02,912.5,887.2000122070312,897.0499877929688,908.7000122070312,5516684.0,908.7000122070312
2020-12-03,920.5999755859375,902.9500122070312,913.0,915.1500244140625,5705020.0,915.1500244140625
2020-12-04,929.2999877929688,907.0499877929688,915.0,923.0999755859375,4302626.0,923.0999755859375
2020-12-07,950.8499755859375,914.0,915.5,944.2999877929688,3973325.0,944.2999877929688
2020-12-08,947.2000122070312,922.7000122070312,945.0,932.2999877929688,4399638.0,932.2999877929688
2020-12-09,939.7000122070312,925.9000244140625,938.0,929.5,4157078.0,929.5
2020-12-10,932.5999755859375,917.0999755859375,925.0,927.2999877929688,2608358.0,927.2999877929688
2020-12-11,931.0,916.4500122070312,922.2000122070312,919.4000244140625,2398423.0,919.4000244140625
2020-12-14,924.25,906.0499877929688,924.0,909.4000244140625,3239051.0,909.4000244140625
2020-12-15,928.6500244140625,898.4500122070312,900.3499755859375,927.0499877929688,3490143.0,927.0499877929688
2020-12-16,935.0,917.0,935.0,921.5499877929688,2799394.0,921.5499877929688
2020-12-17,932.75,912.4000244140625,921.5499877929688,930.0999755859375,2706570.0,930.0999755859375
2020-12-18,947.0,928.2999877929688,935.0,933.7999877929688,5563979.0,933.7999877929688
2020-12-21,944.6500244140625,890.0,928.1500244140625,906.8499755859375,4187948.0,906.8499755859375
2020-12-22,948.9000244140625,903.2000122070312,910.0,944.6500244140625,5537682.0,944.6500244140625
2020-12-23,959.75,941.0,946.5499877929688,948.1500244140625,5456681.0,948.1500244140625
2020-12-24,956.0,934.7999877929688,951.0,947.25,2510775.0,947.25
2020-12-28,956.4500122070312,944.25,947.25,947.0999755859375,1870669.0,947.0999755859375
2020-12-29,968.25,943.8499755859375,948.0,965.6500244140625,4392641.0,965.6500244140625
2020-12-30,985.0,967.7999877929688,970.0,983.25,6389605.0,983.25
2020-12-31,986.4000244140625,968.7000122070312,981.9500122070312,973.2000122070312,2859399.0,973.2000122070312
2021-01-01,981.2000122070312,971.2000122070312,976.0,977.9500122070312,1268291.0,977.9500122070312
2021-01-04,1005.0,975.0,980.5999755859375,1001.9500122070312,3515825.0,1001.9500122070312
2021-01-05,1007.9500122070312,991.2999877929688,1002.5,1003.8499755859375,4040321.0,1003.8499755859375
2021-01-06,1026.0,983.3499755859375,1004.0,997.1500244140625,4677359.0,997.1500244140625
2021-01-07,1010.0,988.5999755859375,1005.5,994.75,3354950.0,994.75
2021-01-08,1060.0,1005.4500122070312,1007.75,1051.0999755859375,9279370.0,1051.0999755859375
2021-01-11,1081.550048828125,1040.5,1062.0999755859375,1077.5999755859375,6488791.0,1077.5999755859375
2021-01-12,1077.6500244140625,1053.0,1077.5999755859375,1064.199951171875,4257926.0,1064.199951171875
2021-01-13,1078.75,1050.050048828125,1074.0,1069.6500244140625,4671772.0,1069.6500244140625
2021-01-14,1064.0,1030.0,1064.0,1052.5999755859375,4765344.0,1052.5999755859375
2021-01-15,1062.800048828125,1002.6500244140625,1049.5,1007.2999877929688,6063896.0,1007.2999877929688
2021-01-18,1013.7999877929688,991.9500122070312,998.0,998.25,4659705.0,998.25
2021-01-19,1008.4500122070312,987.2000122070312,1006.5999755859375,992.5,4416027.0,992.5
2021-01-20,1023.4000244140625,997.0,997.0,1019.4500122070312,4687853.0,1019.4500122070312
2021-01-21,1033.3499755859375,994.5,1026.0,1004.7000122070312,3911527.0,1004.7000122070312
2021-01-22,1005.0,975.0,1004.7000122070312,980.8499755859375,3922421.0,980.8499755859375
2021-01-25,997.9000244140625,962.2000122070312,985.8499755859375,972.0499877929688,2751784.0,972.0499877929688
2021-01-27,1004.9000244140625,973.6500244140625,978.0,997.0999755859375,6975618.0,997.0999755859375
2021-01-28,990.0,965.0,990.0,981.5999755859375,4274190.0,981.5999755859375
2021-01-29,995.9000244140625,956.0,990.0999755859375,961.4000244140625,4425911.0,961.4000244140625
2021-02-01,961.9000244140625,921.1500244140625,961.9000244140625,941.75,6321189.0,941.75
2021-02-02,972.9000244140625,937.5,955.0,957.2000122070312,4971530.0,957.2000122070312
2021-02-03,1000.0,960.0999755859375,965.0,981.4500122070312,5640121.0,981.4500122070312
2021-02-04,988.0,964.2999877929688,987.9500122070312,969.2000122070312,4232910.0,969.2000122070312
2021-02-05,980.8499755859375,950.0499877929688,972.3499755859375,959.4000244140625,3077720.0,959.4000244140625
2021-02-08,993.0,960.5499877929688,969.7999877929688,982.5499877929688,3713579.0,982.5499877929688
2021-02-09,999.7999877929688,967.25,978.5999755859375,975.0999755859375,3086774.0,975.0999755859375
2021-02-10,980.25,957.5999755859375,975.5,974.9000244140625,2776301.0,974.9000244140625
2021-02-11,988.6500244140625,972.8499755859375,975.0,985.5999755859375,2070435.0,985.5999755859375
2021-02-12,1009.0,986.25,990.0,991.2000122070312,5863879.0,991.2000122070312
2021-02-15,996.0,977.5,996.0,979.2000122070312,2487825.0,979.2000122070312
2021-02-16,1000.0,973.5,990.0,986.7999877929688,3912433.0,986.7999877929688
2021-02-17,996.5999755859375,971.4000244140625,989.0,980.4500122070312,2227724.0,980.4500122070312
2021-02-18,1015.5,981.5,982.0,1010.5999755859375,6742595.0,1010.5999755859375
2021-02-19,1019.2000122070312,972.6500244140625,1013.6500244140625,993.9500122070312,4357699.0,993.9500122070312
2021-02-22,1011.0,941.9000244140625,998.9500122070312,950.7000122070312,5946290.0,950.7000122070312
2021-02-23,962.75,931.0,952.0,945.75,4120032.0,945.75
2021-02-24,963.9000244140625,936.6500244140625,950.0,960.0499877929688,1686531.0,960.0499877929688
2021-02-25,969.0,952.25,964.0,957.7999877929688,3682791.0,957.7999877929688
2021-02-26,948.8499755859375,915.0,945.0,918.8499755859375,5254937.0,918.8499755859375
2021-03-01,957.0,926.3499755859375,935.4500122070312,936.0,3429569.0,936.0
2021-03-02,971.0,942.0,944.5,967.0999755859375,3703190.0,967.0999755859375
2021-03-03,980.2000122070312,961.4500122070312,972.2000122070312,976.0,3203532.0,976.0
2021-03-04,994.7000122070312,955.5999755859375,960.0,968.0499877929688,5134954.0,968.0499877929688
2021-03-05,980.9000244140625,957.0,965.2000122070312,959.7000122070312,2618145.0,959.7000122070312
2021-03-08,980.0,962.0,963.0,968.5,2880739.0,968.5
2021-03-09,998.5,961.5499877929688,973.0,988.1500244140625,2814747.0,988.1500244140625
2021-03-10,1016.7999877929688,993.0,1002.0,1008.75,5268496.0,1008.75
2021-03-12,1024.5999755859375,996.1500244140625,1000.0,1003.25,4674919.0,1003.25
